Time,Extension,Load
(s),(mm),(N)
2.28,0.75324,40.25345
2.29,0.75653,40.45516
2.3,0.75986,40.60629
2.31,0.76321,40.74627
2.32,0.76658,40.89058
2.33,0.76993,41.05108
2.34,0.77328,41.25769
2.35,0.7766,41.45903
2.36,0.77989,41.629
2.37,0.78315,41.81111
2.38,0.78642,41.99057
2.39,0.78972,42.14148
2.4,0.79308,42.29942
2.41,0.79647,42.46415
2.42,0.79988,42.64482
2.43,0.80327,42.824
2.44,0.80664,42.99905
2.45,0.81,43.18509
2.46,0.81334,43.36926
2.47,0.81663,43.5666
2.48,0.81989,43.7628
2.49,0.82315,43.91305
2.5,0.82643,44.07912
2.51,0.82977,44.26763
2.52,0.83318,44.44529
2.53,0.8366,44.62554
2.54,0.84001,44.78829
2.55,0.84335,44.95819
2.56,0.84662,45.14178
2.57,0.84984,45.32327
2.58,0.85305,45.493
2.59,0.85629,45.65252
2.6,0.85955,45.82678
2.61,0.86284,46.01098
2.62,0.86616,46.19298
2.63,0.8695,46.38332
2.64,0.87287,46.57817
2.65,0.87623,46.76648
2.66,0.87956,46.94164
2.67,0.88286,47.11759
2.68,0.88619,47.28168
2.69,0.8896,47.45971
2.7,0.8931,47.63291
2.71,0.89662,47.80348
2.72,0.90012,47.98514
2.73,0.90356,48.1511
2.74,0.90695,48.32263
2.75,0.91029,48.49489
2.76,0.9136,48.67604
2.77,0.91688,48.86033
2.78,0.92014,49.0365
2.79,0.92338,49.19656
2.8,0.92665,49.37663
2.81,0.92993,49.55669
2.82,0.93322,49.74057
2.83,0.9365,49.93118
2.84,0.93979,50.11867
2.85,0.94311,50.30124
2.86,0.94643,50.47712
2.87,0.94978,50.64801
2.88,0.95313,50.8159
2.89,0.95649,50.97191
2.9,0.95987,51.1374
2.91,0.96327,51.32394
2.92,0.96666,51.51915
2.93,0.97005,51.69947
2.94,0.9734,51.87488
2.95,0.97674,52.05115
2.96,0.98006,52.22937
2.97,0.98339,52.38823
2.98,0.98671,52.57674
2.99,0.99001,52.77748
3,0.99329,52.97235
3.01,0.99655,53.15388
3.02,0.99982,53.32442
3.03,1.00315,53.49693
3.04,1.00653,53.66179
3.05,1.0099,53.83034
3.06,1.01322,53.99442
3.07,1.0165,54.17916
3.08,1.01977,54.36666
3.09,1.02304,54.52709
3.1,1.02635,54.6755
3.11,1.02963,54.83669
3.12,1.03288,55.00401
3.13,1.03613,55.17645
3.14,1.03942,55.35348
3.15,1.04275,55.53672
3.16,1.0461,55.72135
3.17,1.04946,55.91778
3.18,1.05281,56.09872
3.19,1.05615,56.26231
3.2,1.05955,56.45713
3.21,1.06301,56.67104
3.22,1.0665,56.87352
3.23,1.06996,57.03796
3.24,1.07337,57.1935
3.25,1.07673,57.35722
3.26,1.08008,57.52219
3.27,1.08344,57.67841
3.28,1.08681,57.83983
3.29,1.09016,58.01372
3.3,1.09347,58.20635
3.31,1.09675,58.39085
3.32,1.10004,58.58525
3.33,1.10333,58.78486
3.34,1.10662,58.96949
3.35,1.10991,59.15471
3.36,1.1132,59.32787
3.37,1.11651,59.48517
3.38,1.11981,59.65297
3.39,1.1231,59.82066
3.4,1.12638,59.99022
3.41,1.12965,60.15976
3.42,1.13297,60.34588
3.43,1.13634,60.54317
3.44,1.13975,60.71788
3.45,1.14315,60.87537
3.46,1.14657,61.0394
3.47,1.14998,61.2094
3.48,1.15339,61.41162
3.49,1.15676,61.60361
3.5,1.16007,61.78537
3.51,1.16333,61.96518
3.52,1.16657,62.13409
3.53,1.16984,62.28727
3.54,1.17315,62.44484
3.55,1.17651,62.61912
3.56,1.17989,62.80123
3.57,1.18323,62.98885
3.58,1.18653,63.18421
3.59,1.18979,63.37129
3.6,1.19302,63.53567
3.61,1.19626,63.70746
3.62,1.19952,63.87716
3.63,1.20278,64.04963
3.64,1.20606,64.21821
3.65,1.20938,64.39298
3.66,1.21278,64.57193
3.67,1.21621,64.75771
3.68,1.21963,64.94193
3.69,1.223,65.11166
3.7,1.2263,65.28973
3.71,1.22961,65.46117
3.72,1.23297,65.62897
3.73,1.23639,65.82592
3.74,1.23983,66.02029
3.75,1.24325,66.20386
