Test : Rate 1,"10.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"8.11000","1.34837","105.30920"
"8.12000","1.35003","105.51115"
"8.13000","1.35168","105.69775"
"8.14000","1.35332","105.89458"
"8.15000","1.35495","106.08611"
"8.16000","1.35661","106.28075"
"8.17000","1.35829","106.48473"
"8.18000","1.35998","106.69695"
"8.19000","1.36167","106.91971"
"8.20000","1.36337","107.13428"
"8.21000","1.36507","107.36235"
"8.22000","1.36675","107.58302"
"8.23000","1.36838","107.77562"
"8.24000","1.36997","107.95986"
"8.25000","1.37157","108.14409"
"8.26000","1.37321","108.31702"
"8.27000","1.37487","108.50745"
"8.28000","1.37652","108.69498"
"8.29000","1.37818","108.90699"
"8.30000","1.37988","109.10810"
"8.31000","1.38164","109.31419"
"8.32000","1.38342","109.52503"
"8.33000","1.38515","109.74062"
"8.34000","1.38681","109.93931"
"8.35000","1.38839","110.12429"
"8.36000","1.38994","110.31167"
"8.37000","1.39148","110.50909"
"8.38000","1.39302","110.71080"
"8.39000","1.39461","110.90636"
"8.40000","1.39626","111.10544"
"8.41000","1.39795","111.31966"
"8.42000","1.39966","111.53273"
"8.43000","1.40135","111.73729"
"8.44000","1.40303","111.94158"
"8.45000","1.40473","112.17357"
"8.46000","1.40643","112.41869"
"8.47000","1.40809","112.65088"
"8.48000","1.40967","112.84815"
"8.49000","1.41121","113.04833"
"8.50000","1.41278","113.25955"
"8.51000","1.41444","113.49825"
"8.52000","1.41617","113.74149"
"8.53000","1.41793","114.00311"
"8.54000","1.41970","114.26150"
"8.55000","1.42147","114.50392"
"8.56000","1.42320","114.73656"
"8.57000","1.42490","114.97444"
"8.58000","1.42656","115.20474"
"8.59000","1.42821","115.43075"
"8.60000","1.42986","115.66109"
"8.61000","1.43151","115.88659"
"8.62000","1.43313","116.10045"
"8.63000","1.43477","116.31028"
"8.64000","1.43645","116.54169"
"8.65000","1.43822","116.81157"
"8.66000","1.44004","117.09789"
"8.67000","1.44186","117.38012"
"8.68000","1.44364","117.64080"
"8.69000","1.44535","117.86921"
"8.70000","1.44701","118.08240"
"8.71000","1.44860","118.29008"
"8.72000","1.45015","118.47816"
"8.73000","1.45168","118.66453"
"8.74000","1.45323","118.85825"
"8.75000","1.45485","119.07591"
"8.76000","1.45653","119.31492"
"8.77000","1.45825","119.56565"
"8.78000","1.45998","119.81628"
"8.79000","1.46174","120.05968"
"8.80000","1.46348","120.29750"
"8.81000","1.46516","120.51608"
"8.82000","1.46678","120.70598"
"8.83000","1.46836","120.88823"
"8.84000","1.46996","121.08681"
"8.85000","1.47158","121.30356"
"8.86000","1.47321","121.51029"
"8.87000","1.47483","121.72617"
"8.88000","1.47647","121.92613"
"8.89000","1.47817","122.15450"
"8.90000","1.47992","122.41932"
"8.91000","1.48165","122.68272"
"8.92000","1.48333","122.91827"
"8.93000","1.48496","123.13152"
"8.94000","1.48658","123.32600"
"8.95000","1.48821","123.52699"
"8.96000","1.48985","123.72928"
"8.97000","1.49152","123.96459"
"8.98000","1.49321","124.20519"
"8.99000","1.49493","124.44653"
"9.00000","1.49663","124.68919"
"9.01000","1.49828","124.92601"
"9.02000","1.49991","125.15680"
"9.03000","1.50155","125.38477"
"9.04000","1.50322","125.61132"
"9.05000","1.50488","125.82661"
"9.06000","1.50651","126.04388"
"9.07000","1.50811","126.25482"
"9.08000","1.50975","126.45560"
"9.09000","1.51146","126.69483"
"9.10000","1.51321","126.95598"
"9.11000","1.51497","127.22919"
"9.12000","1.51670","127.47507"
"9.13000","1.51839","127.69274"
"9.14000","1.52006","127.87988"
"9.15000","1.52169","128.06082"
"9.16000","1.52331","128.25706"
"9.17000","1.52494","128.46382"
"9.18000","1.52662","128.69957"
"9.19000","1.52832","128.95258"
"9.20000","1.53003","129.20508"
"9.21000","1.53171","129.44344"
"9.22000","1.53337","129.66031"
"9.23000","1.53504","129.88989"
"9.24000","1.53671","130.11423"
"9.25000","1.53835","130.31313"
"9.26000","1.53992","130.50104"
"9.27000","1.54148","130.68245"
"9.28000","1.54307","130.86832"
"9.29000","1.54472","131.07521"
"9.30000","1.54642","131.31348"
"9.31000","1.54813","131.55550"
"9.32000","1.54986","131.79156"
"9.33000","1.55161","132.02924"
"9.34000","1.55337","132.27347"
"9.35000","1.55512","132.51393"
"9.36000","1.55683","132.72258"
"9.37000","1.55851","132.91762"
"9.38000","1.56015","133.11526"
"9.39000","1.56175","133.32201"
"9.40000","1.56332","133.51917"
"9.41000","1.56487","133.72162"
"9.42000","1.56645","133.94241"
"9.43000","1.56809","134.16951"
"9.44000","1.56975","134.38811"
"9.45000","1.57139","134.57945"
"9.46000","1.57301","134.78482"
"9.47000","1.57466","135.00507"
"9.48000","1.57635","135.23662"
"9.49000","1.57806","135.46837"
"9.50000","1.57973","135.69083"
"9.51000","1.58134","135.89642"
"9.52000","1.58292","136.09128"
"9.53000","1.58451","136.29572"
"9.54000","1.58616","136.52094"
"9.55000","1.58787","136.76723"
"9.56000","1.58964","137.03159"
"9.57000","1.59145","137.30031"
"9.58000","1.59325","137.55986"
"9.59000","1.59497","137.81487"
"9.60000","1.59662","138.03900"
"9.61000","1.59821","138.22189"
"9.62000","1.59981","138.39398"
"9.63000","1.60143","138.60060"
"9.64000","1.60304","138.81648"
"9.65000","1.60463","139.03325"
"9.66000","1.60624","139.26433"
"9.67000","1.60792","139.49377"
"9.68000","1.60970","139.73863"
"9.69000","1.61154","140.00354"
"9.70000","1.61340","140.27446"
"9.71000","1.61521","140.54346"
"9.72000","1.61695","140.78667"
"9.73000","1.61862","140.99156"
"9.74000","1.62022","141.17271"
"9.75000","1.62181","141.34995"
"9.76000","1.62342","141.54582"
"9.77000","1.62509","141.75395"
"9.78000","1.62679","141.98373"
"9.79000","1.62848","142.23138"
"9.80000","1.63017","142.46056"
"9.81000","1.63185","142.69019"
"9.82000","1.63355","142.92715"
"9.83000","1.63522","143.14374"
"9.84000","1.63682","143.32973"
"9.85000","1.63838","143.51265"
"9.86000","1.63994","143.71225"
"9.87000","1.64152","143.92149"
"9.88000","1.64315","144.13496"
"9.89000","1.64481","144.34129"
"9.90000","1.64647","144.56354"
"9.91000","1.64814","144.79019"
"9.92000","1.64983","145.03476"
"9.93000","1.65152","145.28143"
"9.94000","1.65317","145.51645"
"9.95000","1.65481","145.72293"
"9.96000","1.65647","145.92017"
"9.97000","1.65816","146.14455"
"9.98000","1.65984","146.37012"
"9.99000","1.66150","146.60127"
"10.00000","1.66317","146.83868"
"10.01000","1.66486","147.07701"
"10.02000","1.66657","147.31334"
"10.03000","1.66825","147.53673"
"10.04000","1.66988","147.74315"
"10.05000","1.67149","147.94855"
"10.06000","1.67313","148.15668"
"10.07000","1.67481","148.39421"
"10.08000","1.67650","148.63855"
"10.09000","1.67819","148.87451"
"10.10000","1.67986","149.08771"
"10.11000","1.68154","149.31842"
"10.12000","1.68323","149.55493"
"10.13000","1.68493","149.80188"
"10.14000","1.68664","150.03746"
"10.15000","1.68837","150.27686"
"10.16000","1.69010","150.51498"
"10.17000","1.69181","150.74252"
"10.18000","1.69347","150.95995"
"10.19000","1.69510","151.18326"
"10.20000","1.69674","151.42975"
"10.21000","1.69843","151.66002"
"10.22000","1.70011","151.86783"
"10.23000","1.70175","152.05452"
"10.24000","1.70336","152.25322"
"10.25000","1.70496","152.47237"
"10.26000","1.70659","152.69540"
"10.27000","1.70825","152.90169"
"10.28000","1.70990","153.11945"
"10.29000","1.71152","153.32982"
"10.30000","1.71313","153.53876"
"10.31000","1.71475","153.75681"
"10.32000","1.71638","153.97444"
"10.33000","1.71804","154.20280"
"10.34000","1.71973","154.43938"
"10.35000","1.72148","154.70958"
"10.36000","1.72327","154.97238"
"10.37000","1.72504","155.21820"
"10.38000","1.72677","155.45332"
"10.39000","1.72846","155.67584"
"10.40000","1.73012","155.89169"
"10.41000","1.73175","156.10449"
"10.42000","1.73333","156.30569"
"10.43000","1.73486","156.48425"
"10.44000","1.73638","156.65567"
"10.45000","1.73796","156.84709"
"10.46000","1.73961","157.07034"
"10.47000","1.74132","157.31316"
"10.48000","1.74304","157.55769"
"10.49000","1.74475","157.79274"
"10.50000","1.74644","158.03827"
"10.51000","1.74812","158.25204"
"10.52000","1.74978","158.45209"
"10.53000","1.75141","158.63699"
"10.54000","1.75305","158.83556"
"10.55000","1.75472","159.06938"
"10.56000","1.75642","159.32985"
"10.57000","1.75810","159.57217"
"10.58000","1.75978","159.78439"
"10.59000","1.76148","159.99345"
"10.60000","1.76320","160.22614"
"10.61000","1.76492","160.45882"
"10.62000","1.76658","160.67488"
"10.63000","1.76818","160.87930"
"10.64000","1.76977","161.08537"
"10.65000","1.77139","161.29971"
"10.66000","1.77305","161.53107"
"10.67000","1.77472","161.75508"
"10.68000","1.77639","161.97568"
"10.69000","1.77807","162.22400"
"10.70000","1.77978","162.48636"
"10.71000","1.78152","162.74063"
"10.72000","1.78330","162.99361"
"10.73000","1.78510","163.24104"
"10.74000","1.78690","163.49023"
"10.75000","1.78864","163.71660"
"10.76000","1.79029","163.92929"
"10.77000","1.79186","164.12000"
"10.78000","1.79341","164.30823"
"10.79000","1.79500","164.49365"
"10.80000","1.79665","164.69777"
"10.81000","1.79832","164.93607"
"10.82000","1.79998","165.15556"
"10.83000","1.80164","165.37199"
"10.84000","1.80332","165.58650"
"10.85000","1.80503","165.81534"
"10.86000","1.80675","166.05821"
"10.87000","1.80842","166.30193"
"10.88000","1.81004","166.53827"
"10.89000","1.81164","166.76897"
"10.90000","1.81325","166.98029"
"10.91000","1.81487","167.17575"
"10.92000","1.81652","167.39252"
"10.93000","1.81822","167.63680"
"10.94000","1.81996","167.88721"
"10.95000","1.82170","168.13261"
"10.96000","1.82340","168.36270"
"10.97000","1.82505","168.59627"
"10.98000","1.82669","168.82585"
"10.99000","1.82833","169.04045"
"11.00000","1.82998","169.27304"
"11.01000","1.83159","169.47238"
"11.02000","1.83319","169.68265"
"11.03000","1.83481","169.91710"
"11.04000","1.83647","170.16385"
"11.05000","1.83815","170.41080"
"11.06000","1.83982","170.64467"
"11.07000","1.84145","170.87547"
"11.08000","1.84307","171.09920"
"11.09000","1.84470","171.31744"
"11.10000","1.84635","171.53075"
"11.11000","1.84803","171.75317"
"11.12000","1.84975","171.99736"
"11.13000","1.85150","172.24524"
"11.14000","1.85330","172.50983"
"11.15000","1.85508","172.77444"
"11.16000","1.85681","173.01053"
"11.17000","1.85850","173.23679"
"11.18000","1.86017","173.46558"
"11.19000","1.86183","173.71107"
"11.20000","1.86345","173.92693"
"11.21000","1.86503","174.13510"
"11.22000","1.86662","174.34177"
"11.23000","1.86827","174.56403"
"11.24000","1.86998","174.81569"
"11.25000","1.87172","175.06387"
"11.26000","1.87342","175.27649"
"11.27000","1.87507","175.48213"
"11.28000","1.87669","175.69778"
"11.29000","1.87829","175.92694"
"11.30000","1.87989","176.14830"
"11.31000","1.88148","176.35789"
"11.32000","1.88310","176.58070"
"11.33000","1.88477","176.81889"
"11.34000","1.88647","177.04688"
"11.35000","1.88816","177.26604"
"11.36000","1.88986","177.48270"
"11.37000","1.89158","177.73328"
"11.38000","1.89333","177.98471"
"11.39000","1.89509","178.22429"
"11.40000","1.89681","178.46283"
"11.41000","1.89845","178.68100"
"11.42000","1.90007","178.89214"
"11.43000","1.90168","179.10553"
"11.44000","1.90329","179.32359"
"11.45000","1.90489","179.54245"
"11.46000","1.90646","179.72990"
"11.47000","1.90802","179.90065"
"11.48000","1.90962","180.10583"
"11.49000","1.91125","180.30705"
"11.50000","1.91291","180.51712"
"11.51000","1.91460","180.74789"
"11.52000","1.91633","180.99179"
"11.53000","1.91806","181.22784"
"11.54000","1.91977","181.45978"
"11.55000","1.92143","181.68652"
"11.56000","1.92305","181.89996"
"11.57000","1.92469","182.11076"
"11.58000","1.92637","182.33791"
"11.59000","1.92808","182.55428"
"11.60000","1.92979","182.78499"
"11.61000","1.93149","183.01724"
"11.62000","1.93320","183.26344"
"11.63000","1.93491","183.50375"
"11.64000","1.93661","183.72423"
"11.65000","1.93825","183.94926"
"11.66000","1.93984","184.15872"
"11.67000","1.94141","184.36752"
"11.68000","1.94300","184.57263"
"11.69000","1.94461","184.77589"
"11.70000","1.94627","185.01073"
"11.71000","1.94799","185.25046"
"11.72000","1.94979","185.51369"
"11.73000","1.95164","185.79147"
"11.74000","1.95350","186.06549"
"11.75000","1.95531","186.32414"
"11.76000","1.95708","186.55505"
"11.77000","1.95878","186.76443"
"11.78000","1.96041","186.96017"
"11.79000","1.96196","187.12663"
"11.80000","1.96347","187.29279"
"11.81000","1.96500","187.47902"
"11.82000","1.96661","187.68616"
"11.83000","1.96829","187.92986"
"11.84000","1.96999","188.17772"
"11.85000","1.97168","188.42130"
"11.86000","1.97336","188.65872"
"11.87000","1.97503","188.88979"
"11.88000","1.97670","189.09894"
"11.89000","1.97835","189.31960"
"11.90000","1.97998","189.53575"
"11.91000","1.98161","189.75510"
"11.92000","1.98324","189.98570"
"11.93000","1.98488","190.21825"
"11.94000","1.98652","190.44736"
"11.95000","1.98818","190.68724"
"11.96000","1.98989","190.93976"
"11.97000","1.99163","191.20433"
"11.98000","1.99335","191.45499"
"11.99000","1.99500","191.67194"
"12.00000","1.99659","191.87373"
"12.01000","1.99820","192.07230"
"12.02000","1.99987","192.30930"
"12.03000","2.00157","192.54550"
"12.04000","2.00327","192.76698"
"12.05000","2.00495","192.99382"
"12.06000","2.00663","193.20625"
"12.07000","2.00829","193.44330"
"12.08000","2.00995","193.67487"
"12.09000","2.01160","193.89723"
"12.10000","2.01325","194.13823"
"12.11000","2.01492","194.39183"
"12.12000","2.01659","194.64442"
"12.13000","2.01825","194.88365"
"12.14000","2.01989","195.11916"
"12.15000","2.02156","195.33885"
"12.16000","2.02329","195.57376"
"12.17000","2.02504","195.81525"
"12.18000","2.02676","196.04433"
"12.19000","2.02843","196.26665"
"12.20000","2.03006","196.49724"
"12.21000","2.03170","196.72394"
"12.22000","2.03336","196.93979"
"12.23000","2.03501","197.15707"
"12.24000","2.03664","197.38571"
"12.25000","2.03828","197.62062"
"12.26000","2.03994","197.85173"
"12.27000","2.04163","198.08456"
"12.28000","2.04333","198.32283"
"12.29000","2.04503","198.55836"
"12.30000","2.04674","198.81238"
"12.31000","2.04843","199.07463"
"12.32000","2.05009","199.30377"
"12.33000","2.05169","199.50539"
"12.34000","2.05326","199.69670"
"12.35000","2.05485","199.89250"
"12.36000","2.05648","200.11331"
"12.37000","2.05814","200.33792"
"12.38000","2.05980","200.57762"
"12.39000","2.06147","200.83545"
"12.40000","2.06320","201.11050"
"12.41000","2.06499","201.36967"
"12.42000","2.06679","201.62877"
"12.43000","2.06854","201.88368"
"12.44000","2.07021","202.11812"
"12.45000","2.07179","202.31453"
"12.46000","2.07333","202.49428"
"12.47000","2.07485","202.67847"
"12.48000","2.07638","202.88190"
"12.49000","2.07796","203.10699"
"12.50000","2.07962","203.34456"
"12.51000","2.08132","203.59460"
"12.52000","2.08303","203.85709"
"12.53000","2.08473","204.11101"
"12.54000","2.08643","204.34923"
"12.55000","2.08814","204.59833"
"12.56000","2.08984","204.83278"
"12.57000","2.09146","205.04774"
"12.58000","2.09302","205.23483"
"12.59000","2.09454","205.43352"
"12.60000","2.09612","205.64996"
"12.61000","2.09778","205.88264"
"12.62000","2.09952","206.12259"
"12.63000","2.10129","206.38449"
"12.64000","2.10306","206.65024"
"12.65000","2.10481","206.92107"
"12.66000","2.10652","207.17595"
"12.67000","2.10820","207.40752"
"12.68000","2.10984","207.62222"
"12.69000","2.11147","207.83849"
"12.70000","2.11311","208.05769"
"12.71000","2.11474","208.26733"
"12.72000","2.11637","208.49210"
"12.73000","2.11801","208.73070"
"12.74000","2.11971","208.99434"
"12.75000","2.12150","209.27052"
"12.76000","2.12335","209.54832"
"12.77000","2.12519","209.80492"
"12.78000","2.12699","210.03876"
"12.79000","2.12871","210.25546"
"12.80000","2.13037","210.48059"
"12.81000","2.13197","210.67517"
"12.82000","2.13351","210.86804"
"12.83000","2.13504","211.05945"
"12.84000","2.13661","211.26154"
"12.85000","2.13824","211.48764"
"12.86000","2.13992","211.71588"
"12.87000","2.14163","211.95099"
"12.88000","2.14336","212.18553"
"12.89000","2.14511","212.43991"
"12.90000","2.14684","212.67654"
"12.91000","2.14852","212.89828"
"12.92000","2.15014","213.10774"
"12.93000","2.15172","213.29703"
"12.94000","2.15333","213.50041"
"12.95000","2.15496","213.71684"
"12.96000","2.15658","213.93770"
"12.97000","2.15820","214.16325"
"12.98000","2.15984","214.40067"
"12.99000","2.16155","214.63628"
"13.00000","2.16328","214.87209"
"13.01000","2.16500","215.09052"
"13.02000","2.16665","215.29584"
"13.03000","2.16827","215.49464"
"13.04000","2.16988","215.69872"
"13.05000","2.17151","215.91077"
"13.06000","2.17316","216.12328"
"13.07000","2.17483","216.34560"
"13.08000","2.17654","216.57600"
"13.09000","2.17827","216.81415"
"13.10000","2.17997","217.04555"
"13.11000","2.18162","217.27252"
"13.12000","2.18324","217.48143"
"13.13000","2.18488","217.69968"
"13.14000","2.18655","217.91875"
"13.15000","2.18822","218.10905"
"13.16000","2.18984","218.30890"
"13.17000","2.19145","218.53363"
"13.18000","2.19310","218.78038"
"13.19000","2.19482","219.02414"
"13.20000","2.19658","219.27991"
"13.21000","2.19833","219.56409"
"13.22000","2.20004","219.82266"
"13.23000","2.20171","220.03683"
"13.24000","2.20336","220.23386"
"13.25000","2.20498","220.43698"
"13.26000","2.20661","220.64638"
"13.27000","2.20827","220.87651"
"13.28000","2.20997","221.13943"
"13.29000","2.21171","221.39847"
"13.30000","2.21342","221.63152"
"13.31000","2.21511","221.84642"
"13.32000","2.21677","222.06221"
"13.33000","2.21843","222.29167"
"13.34000","2.22008","222.53677"
"13.35000","2.22168","222.75809"
"13.36000","2.22323","222.96907"
"13.37000","2.22477","223.18080"
"13.38000","2.22636","223.38760"
"13.39000","2.22802","223.60910"
"13.40000","2.22971","223.84178"
"13.41000","2.23143","224.06168"
"13.42000","2.23316","224.30023"
"13.43000","2.23491","224.56754"
"13.44000","2.23667","224.84366"
"13.45000","2.23842","225.10689"
"13.46000","2.24014","225.34262"
"13.47000","2.24181","225.56606"
"13.48000","2.24344","225.78659"
"13.49000","2.24503","225.98402"
"13.50000","2.24658","226.17043"
"13.51000","2.24813","226.35551"
"13.52000","2.24973","226.57149"
"13.53000","2.25138","226.79282"
"13.54000","2.25306","227.01932"
"13.55000","2.25472","227.22995"
"13.56000","2.25637","227.45477"
"13.57000","2.25804","227.68356"
"13.58000","2.25975","227.93695"
"13.59000","2.26146","228.19044"
"13.60000","2.26312","228.43132"
"13.61000","2.26471","228.61809"
"13.62000","2.26628","228.79997"
"13.63000","2.26788","229.02162"
"13.64000","2.26953","229.27046"
"13.65000","2.27125","229.52733"
"13.66000","2.27302","229.78902"
"13.67000","2.27482","230.06601"
"13.68000","2.27661","230.33209"
"13.69000","2.27831","230.58072"
"13.70000","2.27994","230.79465"
"13.71000","2.28153","230.98036"
"13.72000","2.28313","231.16843"
"13.73000","2.28475","231.38107"
"13.74000","2.28635","231.59758"
"13.75000","2.28794","231.81981"
"13.76000","2.28956","232.05791"
"13.77000","2.29125","232.31779"
"13.78000","2.29304","232.59427"
"13.79000","2.29489","232.88278"
"13.80000","2.29673","233.16985"
"13.81000","2.29852","233.44014"
"13.82000","2.30025","233.68690"
"13.83000","2.30190","233.90587"
"13.84000","2.30351","234.09447"
"13.85000","2.30509","234.27823"
"13.86000","2.30672","234.48776"
"13.87000","2.30839","234.70508"
"13.88000","2.31009","234.94791"
"13.89000","2.31179","235.19353"
"13.90000","2.31349","235.42528"
"13.91000","2.31519","235.65083"
"13.92000","2.31690","235.87236"
"13.93000","2.31857","236.09991"
"13.94000","2.32018","236.30133"
"13.95000","2.32173","236.49681"
"13.96000","2.32329","236.67587"
"13.97000","2.32489","236.87596"
"13.98000","2.32652","237.09500"
"13.99000","2.32817","237.31595"
"14.00000","2.32983","237.54630"
"14.01000","2.33151","237.78082"
"14.02000","2.33319","238.01564"
"14.03000","2.33486","238.24211"
"14.04000","2.33651","238.46999"
"14.05000","2.33815","238.69389"
"14.06000","2.33981","238.92433"
"14.07000","2.34150","239.14967"
"14.08000","2.34318","239.37305"
"14.09000","2.34484","239.60432"
"14.10000","2.34651","239.84816"
"14.11000","2.34821","240.09747"
"14.12000","2.34992","240.36598"
"14.13000","2.35159","240.61784"
"14.14000","2.35320","240.85266"
"14.15000","2.35481","241.08011"
"14.16000","2.35644","241.28787"
"14.17000","2.35812","241.49438"
"14.18000","2.35982","241.73393"
"14.19000","2.36149","241.99478"
"14.20000","2.36316","242.23857"
"14.21000","2.36484","242.47464"
"14.22000","2.36653","242.70592"
"14.23000","2.36823","242.92996"
"14.24000","2.36995","243.16875"
"14.25000","2.37168","243.42480"
"14.26000","2.37342","243.68365"
"14.27000","2.37513","243.92035"
"14.28000","2.37680","244.13884"
"14.29000","2.37844","244.37593"
"14.30000","2.38010","244.61670"
"14.31000","2.38179","244.84828"
"14.32000","2.38346","245.08640"
"14.33000","2.38509","245.30020"
"14.34000","2.38668","245.50429"
"14.35000","2.38829","245.71072"
"14.36000","2.38993","245.92966"
"14.37000","2.39160","246.15092"
"14.38000","2.39326","246.37422"
"14.39000","2.39488","246.59749"
"14.40000","2.39650","246.82455"
"14.41000","2.39812","247.04449"
"14.42000","2.39976","247.24040"
"14.43000","2.40142","247.45868"
"14.44000","2.40312","247.70975"
"14.45000","2.40488","247.98172"
"14.46000","2.40666","248.24416"
"14.47000","2.40843","248.48628"
"14.48000","2.41014","248.70551"
"14.49000","2.41181","248.91553"
"14.50000","2.41345","249.14262"
"14.51000","2.41505","249.36230"
"14.52000","2.41661","249.54930"
"14.53000","2.41812","249.73119"
"14.54000","2.41964","249.91798"
"14.55000","2.42122","250.12891"
"14.56000","2.42289","250.35535"
"14.57000","2.42461","250.57639"
"14.58000","2.42634","250.80072"
"14.59000","2.42805","251.03963"
"14.60000","2.42975","251.28874"
"14.61000","2.43143","251.54630"
"14.62000","2.43309","251.77274"
"14.63000","2.43472","251.97229"
"14.64000","2.43637","252.18657"
"14.65000","2.43805","252.43439"
"14.66000","2.43974","252.69473"
"14.67000","2.44143","252.93753"
"14.68000","2.44310","253.16132"
"14.69000","2.44480","253.37178"
"14.70000","2.44652","253.56383"
"14.71000","2.44823","253.77577"
"14.72000","2.44988","253.98434"
"14.73000","2.45149","254.18669"
"14.74000","2.45309","254.39490"
"14.75000","2.45472","254.62439"
"14.76000","2.45639","254.87074"
"14.77000","2.45806","255.10892"
"14.78000","2.45973","255.33264"
"14.79000","2.46141","255.55280"
"14.80000","2.46312","255.78416"
"14.81000","2.46488","256.01672"
"14.82000","2.46666","256.26294"
"14.83000","2.46846","256.50598"
"14.84000","2.47024","256.75238"
"14.85000","2.47197","256.97665"
"14.86000","2.47360","257.18997"
"14.87000","2.47516","257.38593"
"14.88000","2.47671","257.60294"
"14.89000","2.47831","257.84622"
"14.90000","2.47997","258.09238"
"14.91000","2.48164","258.31503"
"14.92000","2.48331","258.52536"
"14.93000","2.48497","258.72968"
"14.94000","2.48667","258.96609"
"14.95000","2.48838","259.21118"
"14.96000","2.49008","259.44992"
"14.97000","2.49172","259.66852"
"14.98000","2.49332","259.88156"
"14.99000","2.49492","260.10211"
"15.00000","2.49653","260.32138"
"15.01000","2.49815","260.55634"
"15.02000","2.49982","260.81378"
"15.03000","2.50154","261.07385"
"15.04000","2.50329","261.34341"
"15.05000","2.50504","261.59323"
"15.06000","2.50674","261.84860"
"15.07000","2.50839","262.09851"
"15.08000","2.51004","262.32965"
"15.09000","2.51169","262.55652"
"15.10000","2.51334","262.75751"
"15.11000","2.51495","262.94287"
"15.12000","2.51655","263.13922"
"15.13000","2.51817","263.34644"
"15.14000","2.51983","263.57599"
"15.15000","2.52151","263.82053"
"15.16000","2.52317","264.04248"
"15.17000","2.52480","264.26276"
"15.18000","2.52642","264.47818"
"15.19000","2.52806","264.69098"
"15.20000","2.52971","264.91611"
"15.21000","2.53139","265.14236"
"15.22000","2.53310","265.39301"
"15.23000","2.53485","265.65198"
"15.24000","2.53664","265.92792"
"15.25000","2.53841","266.18832"
"15.26000","2.54014","266.43118"
"15.27000","2.54182","266.66470"
"15.28000","2.54349","266.89563"
"15.29000","2.54514","267.11475"
"15.30000","2.54676","267.31967"
"15.31000","2.54834","267.51413"
"15.32000","2.54994","267.72235"
"15.33000","2.55160","267.95193"
"15.34000","2.55331","268.19357"
"15.35000","2.55504","268.44659"
"15.36000","2.55673","268.68719"
"15.37000","2.55838","268.91550"
"15.38000","2.56001","269.12506"
"15.39000","2.56162","269.32956"
"15.40000","2.56322","269.52866"
"15.41000","2.56483","269.73792"
"15.42000","2.56646","269.97366"
"15.43000","2.56813","270.20474"
"15.44000","2.56982","270.42944"
"15.45000","2.57150","270.65585"
"15.46000","2.57319","270.89099"
"15.47000","2.57491","271.13647"
"15.48000","2.57666","271.39215"
"15.49000","2.57842","271.64517"
"15.50000","2.58012","271.87561"
"15.51000","2.58176","272.07471"
"15.52000","2.58337","272.26993"
"15.53000","2.58498","272.48178"
"15.54000","2.58660","272.70236"
"15.55000","2.58819","272.92325"
"15.56000","2.58976","273.13614"
"15.57000","2.59133","273.34048"
"15.58000","2.59294","273.54379"
"15.59000","2.59458","273.76703"
"15.60000","2.59625","274.00699"
"15.61000","2.59794","274.24994"
"15.62000","2.59967","274.51205"
"15.63000","2.60141","274.78021"
"15.64000","2.60311","275.01447"
"15.65000","2.60476","275.22937"
"15.66000","2.60638","275.42987"
"15.67000","2.60801","275.64423"
"15.68000","2.60970","275.89377"
"15.69000","2.61141","276.14801"
"15.70000","2.61311","276.38477"
"15.71000","2.61481","276.63019"
"15.72000","2.61652","276.87323"
"15.73000","2.61825","277.12805"
"15.74000","2.61994","277.36276"
"15.75000","2.62158","277.59592"
"15.76000","2.62318","277.79886"
"15.77000","2.62476","277.98779"
"15.78000","2.62636","278.17856"
"15.79000","2.62798","278.39337"
"15.80000","2.62964","278.63150"
"15.81000","2.63137","278.89441"
"15.82000","2.63317","279.17178"
"15.83000","2.63501","279.45102"
"15.84000","2.63685","279.73029"
"15.85000","2.63864","279.98660"
"15.86000","2.64038","280.23132"
"15.87000","2.64208","280.45718"
"15.88000","2.64370","280.66351"
"15.89000","2.64525","280.84293"
"15.90000","2.64677","281.01019"
"15.91000","2.64834","281.20667"
"15.92000","2.64998","281.43735"
"15.93000","2.65168","281.67899"
"15.94000","2.65339","281.91180"
"15.95000","2.65507","282.13116"
"15.96000","2.65674","282.35214"
"15.97000","2.65841","282.57358"
"15.98000","2.66006","282.79706"
"15.99000","2.66170","283.01031"
"16.00000","2.66332","283.20959"
"16.01000","2.66495","283.42563"
"16.02000","2.66659","283.65225"
"16.03000","2.66822","283.85953"
"16.04000","2.66986","284.06436"
"16.05000","2.67152","284.27802"
"16.06000","2.67323","284.51422"
"16.07000","2.67497","284.75671"
"16.08000","2.67667","284.97348"
"16.09000","2.67830","285.18930"
"16.10000","2.67989","285.40363"
"16.11000","2.68150","285.60236"
"16.12000","2.68318","285.81915"
"16.13000","2.68488","286.04999"
"16.14000","2.68659","286.27579"
"16.15000","2.68827","286.50311"
"16.16000","2.68996","286.70721"
"16.17000","2.69163","286.89655"
"16.18000","2.69330","287.11429"
"16.19000","2.69495","287.34940"
"16.20000","2.69661","287.58255"
"16.21000","2.69828","287.80530"
"16.22000","2.69995","288.01340"
"16.23000","2.70159","288.22473"
"16.24000","2.70323","288.42807"
"16.25000","2.70490","288.64868"
"16.26000","2.70663","288.87500"
"16.27000","2.70837","289.10764"
"16.28000","2.71008","289.33316"
"16.29000","2.71173","289.54486"
"16.30000","2.71336","289.74756"
"16.31000","2.71500","289.95807"
