Time,Extension,Load
(s),(mm),(N)
"0.00000","3.33862","5.13111"
"0.10000","3.83313","6.01229"
"0.20000","4.33090","6.88457"
"0.30000","4.83061","7.72990"
"0.40000","5.33056","8.57336"
"0.50000","5.83077","9.33284"
"0.60000","6.33080","10.22373"
"0.70000","6.83046","11.34404"
"0.80000","7.33040","12.37257"
"0.90000","7.83079","13.43441"
"1.00000","8.33070","14.38657"
"1.10000","8.83054","15.16807"
"1.20000","9.33045","15.96384"
"1.30000","9.83085","16.71320"
"1.40000","10.33069","17.50660"
"1.50000","10.83047","18.31971"
"1.60000","11.33068","19.15681"
"1.70000","11.83084","19.87729"
"1.80000","12.33044","20.57196"
"1.90000","12.83045","21.26789"
"2.00000","13.33074","21.91243"
"2.10000","13.83079","22.58830"
"2.20000","14.33044","23.21815"
"2.30000","14.83049","23.89627"
"2.40000","15.33082","24.53995"
"2.50000","15.83080","25.18357"
"2.60000","16.33049","25.82958"
"2.70000","16.83060","26.46086"
"2.80000","17.33082","27.13223"
"2.90000","17.83054","27.70356"
"3.00000","18.33051","28.32802"
"3.10000","18.83065","28.92913"
"3.20000","19.33086","29.48676"
"3.30000","19.83047","30.00415"
"3.40000","20.33053","30.55393"
"3.50000","20.83077","31.24244"
"3.60000","21.33074","31.94044"
"3.70000","21.83047","32.48054"
"3.80000","22.33050","33.07632"
"3.90000","22.83084","33.62684"
"4.00000","23.33060","34.15709"
"4.10000","23.83046","34.70874"
"4.20000","24.33065","35.25306"
"4.30000","24.83080","35.81433"
"4.40000","25.33061","36.30265"
"4.50000","25.83050","36.84932"
"4.60000","26.33072","37.34388"
"4.70000","26.83080","37.84274"
"4.80000","27.33046","38.35030"
"4.90000","27.83051","38.82857"
"5.00000","28.33070","39.37275"
"5.10000","28.83076","39.86577"
"5.20000","29.33053","40.44677"
"5.30000","29.83058","41.04301"
"5.40000","30.33079","41.66663"
"5.50000","30.83066","42.30979"
"5.60000","31.33049","42.90159"
"5.70000","31.83068","43.44872"
"5.80000","32.33078","44.08693"
"5.90000","32.83056","44.71022"
"6.00000","33.33061","45.33816"
"6.10000","33.83054","45.96029"
"6.20000","34.33083","46.65661"
"6.30000","34.83050","47.25289"
"6.40000","35.33055","47.88728"
"6.50000","35.83075","48.52458"
"6.60000","36.33075","49.01190"
"6.70000","36.83045","49.59087"
"6.80000","37.33063","50.16892"
