Time,Extension,Load
(s),(mm),(N)
"18.53300","19.34510","22.55239"
"18.63300","18.84501","21.99096"
"18.73300","18.34526","21.43876"
"18.83300","17.84516","20.86770"
"18.93300","17.34510","20.34974"
"19.03300","16.84516","19.81092"
"19.13300","16.34534","19.21510"
"19.23300","15.84508","18.55238"
"19.33300","15.34499","18.03471"
"19.43300","14.84525","17.43974"
"19.53300","14.34527","16.87197"
"19.63300","13.84511","16.28286"
"19.73300","13.34499","15.64597"
"19.83300","12.84530","15.03805"
"19.93300","12.34524","14.38886"
"20.03300","11.84515","13.78946"
"20.13300","11.34502","13.13150"
"20.23300","10.84527","12.40939"
"20.33300","10.34518","11.67980"
"20.43300","9.84502","10.90734"
"20.53300","9.34512","10.13867"
"20.63300","8.84540","9.39051"
"20.73300","8.34503","8.55514"
"20.83300","7.84503","7.72416"
"20.93300","7.34528","6.96996"
"21.03300","6.84533","6.24848"
"21.13300","6.34504","5.63522"
"21.23300","5.84504","4.92303"
"21.33300","5.34529","4.20924"
"21.43300","4.84518","3.51434"
"21.53300","4.34504","2.78853"
"21.63300","3.84508","2.01457"
"21.73300","3.34527","1.28615"
"21.83300","2.84511","0.61254"
"21.92600","2.38013","-0.00675"
