Time,Extension,Load
(s),(mm),(N)
"18.35400","9.05134","5.98640"
"18.45400","8.55142","5.70952"
"18.55400","8.05152","5.47594"
"18.65400","7.55146","5.16873"
"18.75400","7.05123","4.90657"
"18.85400","6.55148","4.64274"
"18.95400","6.05148","4.39444"
"19.05400","5.55152","4.07742"
"19.15400","5.05124","3.81485"
"19.25400","4.55148","3.53674"
"19.35400","4.05162","3.18384"
"19.45400","3.55132","2.87291"
"19.55400","3.05128","2.52821"
"19.65400","2.55149","2.24315"
"19.75400","2.05151","1.96044"
"19.85400","1.55134","1.64949"
"19.95400","1.05133","1.34743"
"20.05400","0.55162","1.04555"
"20.15400","0.05140","0.71870"
"20.25400","-0.44866","0.37097"
"20.35400","-0.94853","0.11790"
"20.38600","-1.10866","-0.00107"
