Time,Extension,Load
(s),(mm),(N)
"18.51600","24.62113","27.66467"
"18.61600","24.12138","27.14441"
"18.71600","23.62129","26.70486"
"18.81600","23.12107","26.15831"
"18.91600","22.62111","25.67762"
"19.01600","22.12135","25.18291"
"19.11600","21.62115","24.65875"
"19.21600","21.12114","24.16667"
"19.31600","20.62113","23.66713"
"19.41600","20.12129","23.15173"
"19.51600","19.62116","22.68763"
"19.61600","19.12115","22.12856"
"19.71600","18.62129","21.57336"
"19.81600","18.12136","21.03151"
"19.91600","17.62110","20.51138"
"20.01600","17.12107","19.95134"
"20.11600","16.62133","19.41312"
"20.21600","16.12129","18.78859"
"20.31600","15.62111","18.24342"
"20.41600","15.12107","17.67961"
"20.51600","14.62132","17.06940"
"20.61600","14.12120","16.48875"
"20.71600","13.62121","15.86705"
"20.81600","13.12113","15.21259"
"20.91600","12.62128","14.61592"
"21.01600","12.12117","13.92103"
"21.11600","11.62109","13.31560"
"21.21600","11.12123","12.61222"
"21.31600","10.62141","11.96274"
"21.41600","10.12104","11.26530"
"21.51600","9.62112","10.49051"
"21.61600","9.12134","9.62092"
"21.71600","8.62127","8.71804"
"21.81600","8.12104","7.95800"
"21.91600","7.62113","7.28899"
"22.01600","7.12133","6.55332"
"22.11600","6.62118","5.88213"
"22.21600","6.12110","5.16380"
"22.31600","5.62120","4.42706"
"22.41600","5.12128","3.71363"
"22.51600","4.62112","2.92129"
"22.61600","4.12117","2.19625"
"22.71600","3.62119","1.48928"
"22.81600","3.12149","0.73564"
"22.91600","2.62099","-0.00487"
