Time,Extension,Load
(s),(mm),(N)
"1.63000","0.58339","26.96706"
"1.64000","0.58676","27.15701"
"1.65000","0.59016","27.33443"
"1.66000","0.59356","27.49446"
"1.67000","0.59696","27.66753"
"1.68000","0.60037","27.83784"
"1.69000","0.60376","28.00069"
"1.70000","0.60713","28.16629"
"1.71000","0.61044","28.32886"
"1.72000","0.61369","28.48546"
"1.73000","0.61692","28.63178"
"1.74000","0.62016","28.79616"
"1.75000","0.62346","28.98501"
"1.76000","0.62681","29.16097"
"1.77000","0.63019","29.33230"
"1.78000","0.63354","29.48861"
"1.79000","0.63684","29.65785"
"1.80000","0.64012","29.83660"
"1.81000","0.64336","29.99522"
"1.82000","0.64660","30.15676"
"1.83000","0.64986","30.31259"
"1.84000","0.65312","30.47046"
"1.85000","0.65639","30.62801"
"1.86000","0.65971","30.76941"
"1.87000","0.66310","30.91099"
"1.88000","0.66652","31.07662"
"1.89000","0.66994","31.25623"
"1.90000","0.67331","31.43113"
"1.91000","0.67662","31.60163"
"1.92000","0.67992","31.77565"
"1.93000","0.68328","31.94733"
"1.94000","0.68670","32.11384"
"1.95000","0.69014","32.28585"
"1.96000","0.69355","32.47018"
"1.97000","0.69695","32.65157"
"1.98000","0.70033","32.81178"
"1.99000","0.70371","32.96366"
"2.00000","0.70707","33.11996"
"2.01000","0.71040","33.29330"
"2.02000","0.71370","33.45431"
"2.03000","0.71699","33.61740"
"2.04000","0.72029","33.78230"
"2.05000","0.72360","33.93907"
"2.06000","0.72691","34.11276"
"2.07000","0.73023","34.28686"
"2.08000","0.73354","34.44037"
"2.09000","0.73685","34.59641"
"2.10000","0.74017","34.75797"
"2.11000","0.74347","34.91445"
"2.12000","0.74677","35.08545"
"2.13000","0.75007","35.26654"
"2.14000","0.75338","35.43187"
"2.15000","0.75671","35.59460"
"2.16000","0.76006","35.75737"
"2.17000","0.76344","35.92905"
"2.18000","0.76681","36.10803"
"2.19000","0.77020","36.27149"
"2.20000","0.77358","36.43872"
"2.21000","0.77695","36.61452"
"2.22000","0.78030","36.78143"
"2.23000","0.78362","36.94932"
"2.24000","0.78692","37.11383"
"2.25000","0.79021","37.29008"
"2.26000","0.79354","37.47544"
"2.27000","0.79689","37.64233"
"2.28000","0.80026","37.79811"
"2.29000","0.80359","37.94635"
"2.30000","0.80687","38.10401"
"2.31000","0.81011","38.25421"
"2.32000","0.81335","38.41729"
"2.33000","0.81659","38.57728"
"2.34000","0.81985","38.73136"
"2.35000","0.82311","38.88715"
"2.36000","0.82639","39.07749"
"2.37000","0.82970","39.25836"
"2.38000","0.83305","39.43002"
"2.39000","0.83644","39.58992"
"2.40000","0.83982","39.74205"
"2.41000","0.84320","39.89981"
"2.42000","0.84657","40.06265"
"2.43000","0.84994","40.23782"
"2.44000","0.85334","40.41163"
"2.45000","0.85678","40.58941"
"2.46000","0.86023","40.76445"
"2.47000","0.86365","40.92412"
"2.48000","0.86704","41.09456"
"2.49000","0.87040","41.26217"
"2.50000","0.87374","41.43016"
"2.51000","0.87707","41.59616"
"2.52000","0.88037","41.75933"
"2.53000","0.88364","41.92177"
"2.54000","0.88690","42.10206"
"2.55000","0.89018","42.27404"
"2.56000","0.89349","42.42686"
"2.57000","0.89683","42.58661"
"2.58000","0.90018","42.73481"
"2.59000","0.90352","42.89840"
"2.60000","0.90685","43.07199"
"2.61000","0.91017","43.23691"
"2.62000","0.91348","43.39847"
"2.63000","0.91677","43.58265"
